REGION,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,FLOODS,ANNUAL_RAINFALL
region_4152,1088.35,789.2,539.37,365.36,129.34,77.7,18.87,6.14,463.94,247.17,419.52,914.37,YES,5059.33
region_4153,1160.4,866.59,614.32,466.05,179.31,48.86,8.75,21.11,219.66,634.08,507.89,801.34,YES,5528.3600000000015
region_4154,838.32,833.36,686.21,390.55,164.57,59.62,4.9,3.2,171.29,480.8,256.47,689.98,NO,4579.27
region_4155,621.0,791.66,678.23,427.66,75.21,63.69,47.74,8.84,400.83,308.31,455.73,663.47,NO,4542.37
region_4156,1019.12,755.3,672.22,504.46,212.64,52.0,18.51,27.27,235.47,489.65,509.52,914.63,YES,5410.79
region_4157,635.15,1060.65,675.49,469.99,169.1,67.41,46.22,0.84,266.41,455.79,282.0,650.17,NO,4779.219999999999
region_4158,854.49,799.16,480.92,523.02,174.28,43.16,27.68,0.64,238.48,267.92,253.2,942.34,NO,4605.29
region_4159,670.23,855.86,567.56,366.82,140.84,65.79,15.7,11.86,401.67,602.17,415.2,584.18,NO,4697.880000000001
region_4160,741.75,1001.69,550.07,395.47,208.97,78.57,32.8,3.25,491.73,697.31,618.87,630.31,NO,5450.790000000001
region_4161,729.99,1138.14,487.42,376.95,76.46,28.88,14.56,10.84,157.64,227.39,294.84,545.4,YES,4088.51
region_4162,937.29,1062.37,656.53,340.57,132.44,45.7,17.55,5.17,453.72,143.57,512.6,884.48,YES,5191.99
region_4163,607.95,1152.55,636.09,437.02,222.64,20.38,55.48,20.36,364.36,649.46,416.45,739.14,NO,5321.880000000001
region_4164,876.52,909.09,520.24,380.71,94.94,67.28,56.12,20.11,487.1,297.29,769.75,748.28,NO,5227.43
region_4165,1190.51,993.96,500.2,579.7,231.31,46.3,57.32,0.57,149.87,172.87,447.69,995.92,YES,5366.22
region_4166,1065.45,1170.97,558.27,321.4,169.89,50.01,17.13,15.41,171.7,602.7,771.74,726.38,YES,5641.05
region_4167,903.63,1079.01,513.68,560.36,190.08,68.39,29.21,24.65,272.92,341.96,230.02,855.72,YES,5069.63
region_4168,673.05,907.85,617.6,479.8,104.08,43.02,4.19,15.16,257.56,224.42,694.06,965.94,YES,4986.73
region_4169,891.5,855.62,461.07,405.6,151.55,25.95,39.6,17.08,270.23,662.53,547.96,973.01,YES,5301.7
region_4170,646.93,985.98,524.67,474.61,172.85,44.03,47.07,9.43,209.68,492.52,286.78,745.19,NO,4639.74
region_4171,1130.41,1130.62,653.46,433.97,153.03,34.69,11.92,28.2,150.2,373.05,420.95,802.04,YES,5322.54
region_4172,768.6,1024.28,514.84,415.62,154.92,32.2,48.08,7.59,408.76,604.47,605.1,835.0,NO,5419.460000000001
region_4173,887.65,1055.61,545.33,393.18,184.29,71.45,46.11,30.94,318.98,272.71,676.29,741.19,YES,5223.73
region_4174,727.68,987.7,644.47,500.92,233.45,75.67,19.92,5.46,180.75,535.63,311.06,885.1,NO,5107.810000000001
region_4175,894.02,1050.4,522.71,379.47,166.29,39.51,5.86,5.39,462.52,630.85,607.33,559.67,YES,5324.02
region_4176,1043.58,968.94,507.93,567.66,132.88,79.2,38.02,25.29,390.09,571.16,710.38,951.23,YES,5986.360000000001
region_4177,939.91,1067.23,664.71,338.92,143.89,21.49,20.12,19.83,292.56,520.4,706.88,999.78,YES,5735.719999999999
region_4178,1160.49,1149.06,461.45,470.24,167.93,49.34,21.61,23.81,344.26,417.46,653.38,992.27,YES,5911.299999999999
region_4179,1152.39,712.87,584.68,471.5,196.96,69.55,15.94,29.43,403.89,388.07,342.84,970.46,YES,5338.58
region_4180,614.31,1079.36,501.7,569.2,113.96,34.78,50.45,11.85,219.19,312.71,655.0,944.14,YES,5106.650000000001
region_4181,1090.18,1143.61,707.16,449.29,181.1,23.81,3.26,33.22,274.7,667.92,625.94,606.26,YES,5806.449999999999
region_4182,746.84,1053.88,709.37,591.62,83.56,69.27,38.88,2.78,414.75,500.03,519.89,558.6,NO,5289.470000000001
region_4183,618.31,1118.81,536.57,447.36,173.37,51.75,3.17,23.98,490.44,223.41,362.01,713.98,NO,4763.16
region_4184,903.3,1041.34,488.99,338.11,137.59,49.59,12.73,10.26,133.41,498.35,721.3,610.66,YES,4945.63
region_4185,769.87,873.04,510.83,515.28,92.5,24.45,2.52,21.92,242.58,184.88,544.03,598.32,NO,4380.219999999999
region_4186,1039.76,1145.78,530.73,327.78,74.04,44.52,17.12,7.0,281.12,558.58,405.44,997.49,YES,5429.36
region_4187,616.79,797.29,534.35,396.24,130.94,27.77,59.91,3.72,214.68,318.38,545.98,886.3,NO,4532.349999999999
region_4188,1131.52,743.78,691.21,599.98,77.53,65.24,49.84,17.06,244.78,295.26,617.89,836.47,YES,5370.560000000001
region_4189,1042.38,1188.55,520.09,536.31,216.22,74.19,38.01,29.47,164.02,680.06,388.08,684.82,YES,5562.2
region_4190,749.78,1000.01,608.63,494.34,144.36,46.63,9.46,18.8,325.11,652.45,308.15,537.89,NO,4895.610000000001
region_4191,1155.73,874.7,702.3,449.96,97.42,35.33,53.16,2.81,416.35,633.57,519.88,926.31,YES,5867.52
region_4192,1039.63,708.06,681.62,492.74,88.84,32.01,22.21,14.42,198.11,343.46,772.75,548.63,YES,4942.4800000000005
region_4193,916.44,831.5,518.44,486.88,227.7,60.95,39.37,2.49,228.19,518.77,535.86,984.12,YES,5350.709999999999
region_4194,936.87,941.87,748.14,468.51,164.62,42.09,27.12,13.62,168.19,444.18,583.84,929.0,YES,5468.05
region_4195,1099.44,922.61,469.52,378.55,192.18,25.78,49.78,20.49,274.72,477.25,471.95,614.64,YES,4996.910000000001
region_4196,666.6,966.22,629.88,565.24,161.42,60.4,4.2,30.95,135.64,659.44,752.94,503.56,NO,5136.490000000001
region_4197,1063.31,1026.52,515.83,392.18,73.3,26.08,56.97,22.48,182.0,664.47,386.79,839.14,YES,5249.07
region_4198,1133.52,1124.56,743.81,499.55,235.24,46.53,17.15,11.01,323.44,614.75,785.93,772.5,YES,6307.990000000001
region_4199,1142.67,1068.82,692.91,585.07,123.72,44.59,21.97,9.75,255.72,196.47,567.99,603.21,YES,5312.889999999999
region_4200,1127.89,737.95,576.97,418.98,218.12,55.05,44.2,19.56,131.45,199.1,277.93,822.19,YES,4629.389999999999
region_4201,1074.08,1035.74,694.93,456.96,140.71,60.27,40.13,24.69,467.91,291.3,591.55,817.99,YES,5696.259999999999
region_4202,842.11,730.92,513.77,392.12,152.07,60.03,22.37,19.67,315.99,461.4,411.06,978.88,NO,4900.39
region_4203,893.23,1001.81,709.38,366.15,106.2,77.89,18.53,30.29,352.29,450.51,319.81,908.98,YES,5235.07
region_4204,1106.58,759.05,744.15,369.15,127.11,62.17,10.7,9.18,374.14,365.23,780.97,788.42,YES,5496.849999999999
region_4205,777.58,999.46,690.79,578.23,104.93,72.1,41.43,30.21,318.19,619.44,392.7,561.34,NO,5186.4
region_4206,755.23,1082.02,551.43,369.11,120.16,69.05,45.81,10.44,428.46,669.57,681.19,893.72,YES,5676.19
region_4207,1184.29,816.84,589.73,541.07,168.27,42.49,18.93,32.89,310.78,585.14,625.39,966.07,YES,5881.89
region_4208,608.64,1123.86,650.26,390.25,191.76,57.77,18.45,22.32,352.33,628.09,418.67,650.01,NO,5112.410000000001
region_4209,1051.13,873.59,546.32,492.4,231.92,74.28,15.52,4.16,165.91,192.67,258.25,722.82,YES,4628.97
region_4210,690.8,1123.48,593.9,533.72,191.74,76.73,4.06,30.34,325.8,431.85,538.86,650.38,NO,5191.66
region_4211,823.49,921.17,523.76,569.87,211.74,68.47,24.2,29.75,336.8,156.68,485.6,514.11,NO,4665.639999999999
region_4212,659.58,903.2,570.97,477.13,198.9,23.65,27.49,27.24,383.2,689.52,261.24,705.93,NO,4928.05
region_4213,751.46,871.8,688.01,450.67,80.93,71.33,12.99,30.48,400.19,638.65,701.93,771.82,NO,5470.259999999999
region_4214,971.93,1192.43,532.18,322.04,116.18,25.19,14.37,33.67,164.67,379.33,607.58,559.38,YES,4918.95
region_4215,1026.87,824.97,705.52,437.82,146.66,23.2,30.74,16.01,421.65,506.54,472.1,514.36,NO,5126.44
region_4216,810.39,1035.9,655.01,528.81,210.76,41.88,32.54,21.52,393.61,175.25,301.82,616.57,NO,4824.0599999999995
region_4217,902.01,842.66,722.8,402.46,165.61,20.36,42.25,34.91,364.4,699.38,603.08,732.47,NO,5532.39
region_4218,733.36,1015.56,491.57,546.13,159.12,24.97,2.03,7.97,393.24,490.03,605.91,522.49,NO,4992.379999999999
region_4219,1046.18,719.13,564.95,411.89,131.92,39.36,8.11,2.37,331.76,641.39,612.87,787.97,YES,5297.900000000001
region_4220,723.08,1101.36,627.48,597.1,112.91,32.96,5.67,17.47,294.55,506.79,340.18,640.59,YES,5000.14
region_4221,953.43,1143.86,483.05,456.7,177.05,25.8,28.19,26.73,395.16,381.77,763.68,832.65,YES,5668.07
region_4222,1195.67,930.16,671.31,466.33,133.66,21.85,6.38,10.67,483.49,259.58,684.36,585.14,YES,5448.599999999999
region_4223,941.92,847.12,505.72,531.52,173.47,38.03,48.1,10.87,309.55,408.4,384.04,542.48,NO,4741.220000000001
region_4224,743.9,1083.2,689.94,360.16,144.96,27.04,20.27,5.01,418.66,151.84,482.18,930.87,YES,5058.03
region_4225,702.75,944.54,455.56,542.5,239.32,71.75,54.05,21.37,122.21,136.35,308.74,707.03,NO,4306.17
region_4226,1131.8,885.72,557.29,361.03,236.46,37.84,11.02,8.65,370.96,259.95,549.88,758.55,YES,5169.150000000001
region_4227,815.53,1051.42,518.52,482.9,83.55,73.97,3.69,9.96,175.96,357.14,485.76,762.7,YES,4821.1
region_4228,1134.36,805.8,478.9,364.6,125.14,20.55,29.8,1.14,136.34,295.04,575.06,849.59,YES,4816.32
region_4229,778.47,1091.0,648.96,447.49,155.42,48.94,41.77,30.0,496.44,422.09,399.58,893.16,YES,5453.32
region_4230,1189.13,806.01,570.36,417.44,94.86,48.47,20.26,13.87,126.52,339.36,487.74,808.51,YES,4922.530000000001
region_4231,1106.94,761.73,532.2,575.73,73.83,64.97,40.29,29.0,139.29,527.72,442.33,561.35,NO,4855.38
region_4232,944.75,835.71,614.21,532.05,234.02,48.71,16.73,10.09,238.2,515.73,589.88,938.32,YES,5518.4
region_4233,960.31,1106.59,536.66,398.56,148.04,33.97,11.67,24.66,464.15,140.5,368.48,631.31,YES,4824.9
region_4234,691.61,1104.3,708.87,430.77,160.2,57.29,8.96,12.6,409.06,341.67,671.67,549.62,NO,5146.619999999999
region_4235,781.24,750.95,450.13,449.3,131.06,52.62,2.86,5.55,418.35,571.87,502.91,595.86,NO,4712.7
region_4236,853.3,854.7,650.39,585.51,183.07,33.47,35.22,10.87,326.94,551.27,724.58,565.18,NO,5374.5
region_4237,1076.99,1044.06,470.04,528.59,98.59,35.17,25.2,29.53,306.66,200.13,511.61,689.34,YES,5015.910000000001
region_4238,1111.44,810.67,746.62,495.49,115.24,75.53,44.34,8.1,464.25,576.11,416.32,803.6,YES,5667.71
region_4239,1198.26,775.59,531.52,476.11,126.0,38.54,35.79,21.72,440.77,632.53,465.58,838.64,YES,5581.05
region_4240,793.17,1140.44,465.78,327.39,144.82,56.23,36.54,7.82,347.88,177.71,704.72,933.55,YES,5136.050000000001
region_4241,1063.26,822.32,464.04,436.72,218.34,64.07,14.45,9.92,417.14,675.44,628.12,851.25,YES,5665.070000000001
region_4242,604.77,1032.38,718.83,490.46,206.95,70.66,22.75,27.96,121.95,394.66,788.98,736.01,YES,5216.36
region_4243,939.2,1125.78,592.6,498.35,80.54,68.08,25.79,22.78,480.05,135.96,687.76,762.66,YES,5419.55
region_4244,1151.93,751.37,521.91,513.61,165.35,67.17,12.38,16.65,193.99,223.74,631.14,507.18,YES,4756.420000000001
region_4245,623.98,1184.16,452.64,415.17,83.01,61.54,48.76,8.86,436.48,605.54,669.72,642.75,YES,5232.610000000001
region_4246,1074.44,935.19,565.37,350.02,105.04,47.24,28.92,5.39,428.77,412.63,657.64,991.03,YES,5601.679999999999
region_4247,733.97,705.51,560.97,549.42,186.66,66.87,33.46,2.12,444.7,252.89,733.87,773.78,NO,5044.219999999999
region_4248,1006.84,798.07,585.46,435.04,142.89,51.55,21.17,33.13,222.36,236.88,366.7,948.6,YES,4848.6900000000005
region_4249,766.89,844.66,650.55,491.15,114.11,63.39,18.98,25.09,293.32,134.55,760.89,856.73,YES,5020.310000000001
region_4250,1168.13,1051.99,702.67,369.11,104.22,53.25,22.12,33.19,308.87,238.25,691.29,698.6,YES,5441.6900000000005
region_4251,944.38,1082.8,611.38,334.97,226.18,26.24,7.21,8.69,198.38,235.44,624.56,567.3,YES,4867.53
region_4252,857.68,736.33,542.61,408.38,230.98,35.19,41.03,23.06,378.18,372.62,677.21,845.11,NO,5148.38
region_4253,1088.72,1146.46,570.72,354.12,85.83,41.78,28.38,28.97,423.84,675.37,687.76,956.85,YES,6088.800000000001
region_4254,641.36,891.16,549.89,536.2,123.28,32.03,43.28,1.0,191.56,673.68,708.73,828.0,NO,5220.17
region_4255,888.85,1066.95,493.36,480.24,238.27,32.04,19.7,19.43,409.36,402.42,373.86,861.61,YES,5286.09
region_4256,918.2,798.63,592.11,421.79,119.12,48.74,44.6,17.38,143.86,591.0,653.41,683.27,NO,5032.110000000001
region_4257,736.57,1174.9,697.37,556.33,189.97,78.83,50.25,30.42,490.52,287.03,290.3,575.6,YES,5158.09
region_4258,635.46,780.16,696.53,512.27,217.46,65.26,18.93,18.89,416.02,382.88,655.37,741.08,NO,5140.3099999999995
region_4259,1165.37,1003.82,728.03,371.94,80.22,39.99,21.38,32.07,318.2,158.05,351.53,832.17,YES,5102.77
region_4260,1007.04,1088.59,632.76,583.78,105.62,36.25,9.16,1.23,457.65,210.77,330.8,538.63,YES,5002.280000000001
region_4261,768.71,1180.48,450.02,417.46,145.48,75.56,52.56,26.3,475.41,282.13,533.42,981.75,YES,5389.28
region_4262,615.24,843.72,516.12,411.47,212.56,73.67,9.16,6.14,333.34,333.43,579.09,907.27,NO,4841.21
region_4263,786.81,1153.15,708.11,397.61,222.89,54.45,15.47,15.93,453.51,175.92,548.05,682.02,YES,5213.92
region_4264,743.69,791.42,544.1,443.65,166.19,24.87,49.19,15.1,146.54,161.75,698.01,799.57,NO,4584.08
region_4265,1033.39,976.24,694.17,420.34,173.76,34.61,16.23,16.25,279.55,275.87,661.04,876.2,YES,5457.650000000001
region_4266,1062.13,827.94,748.69,569.47,109.96,58.78,27.29,4.07,383.31,481.82,511.17,708.77,YES,5493.4000000000015
region_4267,795.47,1118.58,507.23,363.08,201.76,27.19,23.2,1.33,224.26,278.13,658.73,973.61,YES,5172.569999999999
region_4268,986.41,827.48,632.91,330.99,108.58,50.63,27.38,28.63,437.12,136.19,660.25,857.21,YES,5083.78
region_4269,806.59,719.99,452.62,455.54,114.33,44.08,27.74,30.76,253.94,358.02,789.75,986.91,NO,5040.2699999999995
region_4270,621.96,965.7,591.87,423.19,187.12,62.03,48.11,24.03,304.31,189.23,453.21,970.35,NO,4841.110000000001
region_4271,733.91,856.29,723.33,537.77,77.58,42.13,26.73,25.86,420.07,311.16,359.78,756.56,NO,4871.17
region_4272,601.71,780.94,620.16,353.54,89.58,44.55,29.11,31.51,133.41,266.79,747.79,776.77,NO,4475.860000000001
region_4273,763.09,1198.8,478.53,383.02,145.18,50.74,27.46,29.23,414.61,340.78,403.11,643.56,YES,4878.109999999999
region_4274,726.96,924.36,737.43,583.15,181.03,58.65,18.95,3.14,486.06,599.43,232.01,727.05,NO,5278.22
region_4275,1028.62,941.35,661.93,426.36,192.46,42.75,22.58,34.89,275.24,590.1,571.36,624.7,YES,5412.339999999999
region_4276,602.14,1116.75,616.06,505.82,232.46,63.85,40.31,17.88,136.67,412.58,394.89,600.91,NO,4740.32
region_4277,650.83,982.57,506.48,483.08,152.36,74.27,57.2,10.05,263.39,310.7,551.58,575.79,NO,4618.299999999999
region_4278,961.96,715.92,530.56,336.44,94.68,50.85,38.36,20.1,147.59,251.61,759.78,728.24,NO,4636.09
region_4279,1110.25,841.44,654.28,459.59,187.08,48.04,17.41,0.44,421.0,645.02,674.86,994.85,YES,6054.26
region_4280,970.03,908.41,647.56,324.74,131.38,65.79,6.51,34.84,296.42,473.51,623.73,554.91,NO,5037.83
region_4281,849.83,1079.72,476.59,348.64,114.37,47.07,57.14,15.61,274.72,406.67,685.75,549.92,NO,4906.030000000001
region_4282,1089.86,1071.07,534.78,536.18,135.11,52.27,22.26,17.91,307.45,675.38,470.9,800.83,YES,5713.999999999999
region_4283,899.14,735.26,563.12,404.59,82.25,79.87,16.0,30.89,465.44,628.48,276.08,677.03,NO,4858.15
region_4284,1126.14,877.81,492.1,322.82,139.81,68.36,34.42,30.08,294.51,154.2,577.05,766.97,YES,4884.27
region_4285,1060.92,705.05,665.6,556.83,139.78,31.99,55.33,33.38,246.69,311.85,588.66,504.29,NO,4900.37
region_4286,1113.38,993.69,721.54,455.22,82.09,65.5,43.88,3.99,173.81,573.69,761.94,995.67,YES,5984.4
region_4287,619.91,1132.8,534.33,526.18,112.82,79.74,4.27,26.73,438.11,552.39,571.58,528.06,NO,5126.92
region_4288,824.97,991.07,741.36,466.74,77.37,45.14,46.18,29.62,468.69,362.68,557.65,653.04,NO,5264.509999999999
region_4289,789.97,876.81,486.22,352.19,130.78,44.25,13.65,28.3,140.57,198.09,421.27,778.38,NO,4260.4800000000005
region_4290,959.5,1196.2,635.64,335.53,171.24,57.63,47.91,1.45,314.57,150.12,314.49,949.53,YES,5133.8099999999995
region_4291,836.06,804.61,510.62,350.93,180.61,63.34,33.56,30.18,407.26,379.06,697.53,792.41,NO,5086.17
region_4292,912.96,1056.23,557.2,383.13,198.5,23.76,49.74,6.25,313.26,183.27,476.4,998.75,YES,5159.450000000001
region_4293,1154.16,899.82,542.68,390.7,205.91,68.25,39.75,30.19,484.44,196.28,255.35,987.5,YES,5255.03
region_4294,867.08,1084.58,627.14,566.72,161.72,58.63,11.53,17.32,152.7,670.68,319.62,911.71,YES,5449.429999999999
region_4295,920.01,791.62,637.3,598.87,217.17,53.19,27.46,10.48,279.98,366.68,277.41,935.9,NO,5116.07
region_4296,1187.1,1133.04,492.07,352.38,212.92,61.65,38.17,20.82,344.3,696.43,664.27,508.53,YES,5711.680000000001
region_4297,1056.88,952.1,682.96,589.3,95.79,68.72,37.33,2.54,295.69,423.98,621.37,604.29,YES,5430.949999999999
region_4298,1167.59,805.43,706.01,450.01,89.21,72.29,57.75,2.61,489.12,499.72,268.93,855.82,YES,5464.49
region_4299,1081.82,970.66,601.92,586.01,217.29,63.73,57.46,20.33,420.75,615.38,272.11,610.68,YES,5518.139999999999
region_4300,625.89,920.0,643.88,527.49,178.7,56.97,15.67,18.06,309.54,414.53,418.48,829.07,NO,4958.279999999999
region_4301,935.43,1011.3,579.92,503.93,155.87,21.83,7.67,30.89,213.6,662.54,686.97,928.19,YES,5738.139999999999
region_4302,1156.72,715.24,520.26,522.87,178.29,26.91,24.01,15.41,228.7,277.65,619.09,656.1,YES,4941.25
region_4303,1053.12,799.88,738.89,455.39,192.74,63.49,32.82,19.98,280.18,311.1,685.09,918.37,YES,5551.049999999999
region_4304,846.2,1022.2,728.28,475.96,97.88,63.44,11.28,4.14,355.73,367.42,286.19,883.96,YES,5142.68
region_4305,1018.77,1148.27,584.41,360.94,198.93,21.38,22.26,19.24,166.27,289.16,311.1,783.45,YES,4924.179999999999
region_4306,754.97,1123.37,514.76,445.89,125.73,52.85,4.52,7.74,158.61,560.53,272.8,651.91,YES,4673.679999999999
region_4307,1025.92,715.43,680.25,457.89,221.93,59.37,26.32,4.04,155.79,224.56,581.09,615.96,NO,4768.549999999999
region_4308,1008.37,909.63,559.4,315.79,143.6,79.62,45.84,27.36,409.31,175.01,706.36,544.25,NO,4924.54
region_4309,934.2,860.79,510.01,451.94,80.67,31.61,50.1,9.85,452.78,198.33,285.44,595.88,NO,4461.599999999999
region_4310,1121.98,861.78,604.91,556.51,187.02,32.64,3.35,6.4,149.09,382.28,758.17,629.55,YES,5293.68
region_4311,954.85,987.01,688.65,405.94,181.02,75.05,25.28,21.89,264.92,313.21,536.16,977.7,YES,5431.68
region_4312,770.7,1097.41,687.38,562.93,169.2,28.71,34.78,31.88,360.13,527.83,755.91,939.41,YES,5966.27
region_4313,768.71,820.29,590.82,420.23,116.45,21.96,1.7,34.69,308.93,441.75,525.26,557.38,NO,4608.17
region_4314,667.8,1060.39,730.46,367.16,85.74,52.04,38.79,33.89,424.93,164.47,398.96,733.43,NO,4758.0599999999995
region_4315,991.01,706.89,619.48,375.4,140.56,23.94,6.98,18.48,222.02,382.23,301.68,685.55,NO,4474.22
region_4316,1143.5,1108.73,625.33,443.29,148.13,77.81,45.85,6.8,340.3,221.97,648.74,556.19,YES,5366.639999999999
region_4317,888.68,942.66,500.86,409.04,71.54,48.09,18.96,13.42,238.96,660.25,603.85,614.65,NO,5010.96
region_4318,602.15,1162.44,479.61,576.32,169.36,30.98,43.7,25.61,233.31,299.59,667.86,729.0,YES,5019.93
region_4319,697.78,1075.78,635.03,374.66,79.18,43.82,13.84,20.02,297.68,549.61,400.06,657.64,NO,4845.1
region_4320,870.59,1133.51,720.87,522.3,115.25,71.85,45.51,6.79,442.73,436.88,724.32,765.28,YES,5855.879999999999
region_4321,935.05,1146.07,572.51,334.85,184.57,67.86,13.47,9.51,400.34,186.91,590.23,929.04,YES,5370.410000000001
region_4322,946.63,1140.33,565.72,380.18,173.18,75.81,27.69,13.97,348.07,239.77,456.69,625.81,YES,4993.85
region_4323,910.78,918.6,567.71,582.64,133.95,58.78,8.6,4.73,438.93,543.32,289.94,616.1,NO,5074.08
region_4324,743.4,954.82,458.98,349.06,101.32,51.62,58.49,24.87,267.34,626.9,656.62,790.93,NO,5084.35
region_4325,754.51,858.73,610.4,596.8,170.32,34.21,10.04,31.83,197.37,661.36,319.39,916.54,NO,5161.5
region_4326,1046.29,912.1,512.57,554.43,150.85,49.82,31.17,21.98,393.29,636.71,584.94,764.59,YES,5658.74
region_4327,627.09,748.11,540.61,356.31,75.49,27.22,52.11,17.94,233.8,215.42,329.64,724.89,NO,3948.6299999999997
region_4328,701.77,747.42,473.49,585.02,134.89,58.08,30.74,12.04,127.13,481.62,599.74,582.7,NO,4534.639999999999
region_4329,841.1,1193.6,641.26,437.31,213.37,77.58,24.72,12.85,339.36,360.51,312.11,771.12,YES,5224.889999999999
region_4330,1175.93,930.11,659.78,583.56,128.44,54.09,29.14,3.56,129.93,338.91,601.6,986.95,YES,5621.999999999999
region_4331,712.08,1090.57,557.47,432.21,153.01,57.19,8.63,16.09,388.11,260.52,312.44,654.39,NO,4642.710000000001
region_4332,706.78,722.91,669.9,562.16,194.67,67.59,48.74,23.2,154.88,351.36,337.12,698.75,NO,4538.0599999999995
region_4333,1013.58,1104.92,541.1,361.13,232.83,65.11,46.36,7.27,169.1,330.45,301.15,602.2,YES,4775.2
region_4334,948.33,1132.62,749.79,451.32,103.8,63.93,33.69,1.39,304.5,617.05,308.75,638.62,YES,5353.79
region_4335,1016.33,1087.22,542.9,450.61,89.04,58.41,8.13,19.71,199.0,549.66,594.02,883.4,YES,5498.43
region_4336,1164.95,988.42,510.88,587.11,205.97,63.27,30.11,27.65,347.14,312.35,321.47,909.75,YES,5469.070000000001
region_4337,830.22,1083.59,603.66,511.98,132.27,50.89,30.72,28.22,415.16,358.46,724.05,873.49,YES,5642.709999999999
region_4338,1128.03,1171.2,484.57,546.39,88.91,41.05,19.81,22.5,346.14,488.04,242.61,622.57,YES,5201.82
region_4339,917.58,1140.04,580.72,422.2,73.98,49.05,53.99,16.97,206.87,586.45,450.38,536.47,YES,5034.7
region_4340,850.18,804.32,575.72,523.52,217.93,72.35,22.18,24.41,120.03,587.2,777.06,986.3,YES,5561.2
region_4341,701.11,873.65,596.77,442.9,78.13,44.35,2.96,9.0,432.65,236.25,349.46,646.76,NO,4413.99
region_4342,707.74,895.5,503.59,549.51,226.2,34.4,24.42,28.77,272.85,652.29,271.35,809.99,NO,4976.61
region_4343,733.16,950.19,603.04,365.92,170.33,43.75,1.97,6.85,137.92,188.69,662.73,983.22,YES,4847.7699999999995
region_4344,924.64,826.51,659.79,388.42,119.9,24.45,23.4,24.16,365.66,326.93,732.55,953.31,YES,5369.719999999999
region_4345,700.52,736.22,457.45,516.53,76.44,73.74,6.53,6.32,140.86,395.74,694.33,615.63,NO,4420.31
region_4346,883.63,1126.71,509.95,430.47,221.43,76.18,34.18,32.71,351.49,496.93,494.15,835.72,YES,5493.55
region_4347,630.37,908.38,622.66,323.44,221.31,24.94,25.61,0.74,410.77,374.88,437.84,884.05,NO,4864.99
region_4348,1099.35,1162.88,485.51,524.51,113.49,68.89,41.21,29.34,445.5,203.77,627.26,747.13,YES,5548.84
